benchmark,base_result,machine,limits,class,lower_is_better,repetition,result,normalized
stressng-cpu-ackermann,1.3448930000000001,issdm-6,with,cpu,False,1,2.776777,2.064682469162974
stressng-cpu-bitops,540.245816,issdm-6,with,cpu,False,1,483.40887999999995,0.894794306005324
stressng-cpu-callfunc,28821.929834,issdm-6,with,cpu,False,1,66173.444098,2.295940781173439
stressng-cpu-cdouble,41.269077,issdm-6,with,cpu,False,1,841.024308,20.379043320983406
stressng-cpu-cfloat,40.008874,issdm-6,with,cpu,False,1,601.996383,15.046571493114254
stressng-cpu-clongdouble,35.321269,issdm-6,with,cpu,False,1,371.749033,10.524792668122993
stressng-cpu-correlate,0.085737,issdm-6,with,cpu,False,1,7.037688,82.08460757899158
stressng-cpu-crc16,44.270771999999994,issdm-6,with,cpu,False,1,35.767459,0.8079248990733662
stressng-cpu-decimal32,44.270771999999994,issdm-6,with,cpu,False,1,266.270734,6.014594324219149
stressng-cpu-decimal64,44.270771999999994,issdm-6,with,cpu,False,1,323.879708,7.315881186801984
stressng-cpu-decimal128,35.360962,issdm-6,with,cpu,False,1,52.757936,1.4919824862230842
stressng-cpu-dither,15.7718,issdm-6,with,cpu,False,1,36.352309000000005,2.3048928467264362
stressng-cpu-djb2a,21835.876491,issdm-6,with,cpu,False,1,20690.987128,0.9475684265080048
stressng-cpu-double,41.178266,issdm-6,with,cpu,False,1,1356.371044,32.93900340534009
stressng-cpu-euler,8487.934437,issdm-6,with,cpu,False,1,1374618.31195,161.94968542144503
stressng-cpu-explog,0.63089,issdm-6,with,cpu,False,1,27.66968,43.85816861893516
stressng-cpu-fft,1.5884530000000001,issdm-6,with,cpu,False,1,59.597336,37.51910569591924
stressng-cpu-fibonacci,2492582.05995,issdm-6,with,cpu,False,1,3547855.8769699996,1.423365727442156
stressng-cpu-float,385.042348,issdm-6,with,cpu,False,1,5751.541961,14.93742698919964
stressng-cpu-fnv1a,11638.691738,issdm-6,with,cpu,False,1,21169.288763,1.8188718491342863
stressng-cpu-gamma,0.197453,issdm-6,with,cpu,False,1,45.970515,232.817505938122
stressng-cpu-gcd,496.183508,issdm-6,with,cpu,False,1,236.38444500000003,0.47640528390959747
stressng-cpu-gray,1605.382855,issdm-6,with,cpu,False,1,1368.598793,0.8525061724295042
stressng-cpu-hamming,140.566785,issdm-6,with,cpu,False,1,115.242806,0.8198437916894805
stressng-cpu-hanoi,31.940533000000002,issdm-6,with,cpu,False,1,32.04464,1.0032594008371745
stressng-cpu-hyperbolic,1.811796,issdm-6,with,cpu,False,1,193.72531899999998,106.92446555793256
stressng-cpu-idct,105.588415,issdm-6,with,cpu,False,1,4339.830083,41.10138487257338
stressng-cpu-int128,613.545523,issdm-6,with,cpu,False,1,1084.884584,1.7682218243486392
stressng-cpu-int64,5772.306863000001,issdm-6,with,cpu,False,1,10552.2634,1.8280842738349752
stressng-cpu-int32,5772.723277,issdm-6,with,cpu,False,1,12490.377921,2.163689011521624
stressng-cpu-int16,5772.348435,issdm-6,with,cpu,False,1,12876.595478,2.230737735775647
stressng-cpu-int8,5908.934274,issdm-6,with,cpu,False,1,12505.848063,2.116430388814306
stressng-cpu-int128float,245.44638799999998,issdm-6,with,cpu,False,1,961.7213130000001,3.9182540873243576
stressng-cpu-int128double,39.29967,issdm-6,with,cpu,False,1,632.6811809999999,16.098892967803543
stressng-cpu-int128longdouble,2.6506979999999998,issdm-6,with,cpu,False,1,149.09046999999998,56.245739801365524
stressng-cpu-int128decimal32,2.6506979999999998,issdm-6,with,cpu,False,1,217.573892,82.08173545232238
stressng-cpu-int128decimal64,2.6506979999999998,issdm-6,with,cpu,False,1,244.384162,92.19615437141464
